1.0,-7.4409364736237372e-10,2.0,5.0,-2.0,4.0
1.0926907740454537,0.00029407603168588573,2.2278105078040671,4.7586866839973272,-1.9125303310595916,3.9085920362606363
1.1156270882566086,0.0004038371477837666,2.3727125137604754,4.5635506618762385,-1.808031390620231,3.7818200383531639
1.1386220545785679,1.091880216490341e-05,2.4391997764003026,4.4554038855464944,-1.7490405721871447,3.709336432812524
1.1628939752986032,-0.00068978310543981044,2.4998828120682783,4.3389308238805047,-1.6799962373484334,3.6248828804129363
1.1886188970964113,-0.00031198460924752034,2.5695830584624537,4.1717353388339085,-1.5802684837405714,3.4985751914765579
1.1975887969750705,-0.0013545121779826371,2.6182568700915589,4.0180809931565227,-1.4938048963445603,3.3786060838961163
1.1972870322672498,-0.0022654240144814341,2.6590770878110872,3.8417804733412098,-1.4000740598362842,3.2314534027540001
1.1932122513418439,0.0024573615152357004,2.6929566443374271,3.6088328117382482,-1.3000543440246588,3.0475074958220381
1.1944185381614258,0.0062702303768708608,2.7070472674533037,3.3967031910581733,-1.2157985985282438,2.8646297262562204
1.2072156562547123,0.0021852507138447269,2.7091440734308718,3.1807559057740296,-1.145191377525536,2.684655582706839
1.2450383358917381,-0.009088304554008754,2.7024699939740882,2.8466275371816607,-1.0611211552675848,2.4131743664767598
1.2663026123028285,-0.0095396448083418534,2.6997684369252446,2.6765927255191437,-1.029867358855179,2.2711646547263462
1.2895096358900549,-0.00091229439560019791,2.70164783293668,2.4353314151445318,-1.0023060157440031,2.0686872890142389
1.2973504360342745,0.0077676920062825826,2.7100349610168575,2.2405577584879106,-0.99282284164716939,1.8964454956679724
1.2970018384254156,0.012024604285082331,2.723589087163341,2.0683197153898232,-0.99128827171148148,1.7495332240796666
1.2929043696771225,0.0075673812155118121,2.7577496218278053,1.8026608414354255,-0.99360227922978517,1.5296252454734232
1.292779684269477,-0.0017920536707783626,2.793138853670412,1.6117404334650198,-0.9950841240067887,1.3579547710867073
1.3307872714565097,-0.013100291411644767,2.9147906196957423,1.1258070683472643,-0.98105829796349786,0.94962308849396226
